"BOSTON CITY WEATHER SERVICE OFFICE, MA US (USW00094701)"
Date,TAVG (Degrees Fahrenheit),TMAX (Degrees Fahrenheit),TMIN (Degrees Fahrenheit),PRCP (Inches),SNOW (Inches),SNWD (Inches)
1894-08-04,,74,64,0.04,0.0,0.0
1894-08-05,,78,60,0.00,0.0,0.0
1894-08-06,,84,60,0.00,0.0,0.0
1894-08-07,,87,63,0.00,0.0,0.0
1894-08-08,,90,67,0.00,0.0,0.0
1894-08-09,,83,62,0.51,0.0,0.0
1894-08-10,,77,56,0.02,0.0,0.0
1894-08-11,,67,55,0.00,0.0,0.0
1894-08-12,,70,59,0.00,0.0,0.0
1894-08-13,,65,61,0.20,0.0,0.0
1894-08-14,,68,62,0.05,0.0,0.0
1894-08-15,,78,62,0.00,0.0,0.0
1894-08-16,,74,64,0.00,0.0,0.0
1894-08-17,,67,58,0.00,0.0,0.0
1894-08-18,,80,60,0.00,0.0,0.0
1894-08-19,,84,66,0.00,0.0,0.0
1894-08-20,,76,64,2.10,0.0,0.0
1894-08-21,,67,55,0.00,0.0,0.0
1894-08-22,,75,47,0.00,0.0,0.0
1894-08-23,,87,60,0.00,0.0,0.0
1894-08-24,,89,66,0.00,0.0,0.0
1894-08-25,,89,66,0.00,0.0,0.0
1894-08-26,,72,61,0.00,0.0,0.0
1894-08-27,,63,53,0.00,0.0,0.0
1894-08-28,,73,53,0.00,0.0,0.0
1894-08-29,,64,57,0.00,0.0,0.0
1894-08-30,,65,56,0.00,0.0,0.0
1894-08-31,,77,59,0.00,0.0,0.0
1894-09-01,,75,58,0.00,0.0,0.0
1894-09-02,,81,63,0.00,0.0,0.0
1894-09-03,,62,58,0.00,0.0,0.0
1894-09-04,,78,55,0.00,0.0,0.0
1894-09-05,,84,66,0.00,0.0,0.0
1894-09-06,,78,66,0.09,0.0,0.0
1894-09-07,,83,60,0.00,0.0,0.0
1894-09-08,,68,60,0.25,0.0,0.0
1894-09-09,,88,64,0.00,0.0,0.0
1894-09-10,,87,64,0.00,0.0,0.0
1894-09-11,,74,63,0.00,0.0,0.0
1894-09-12,,71,51,0.00,0.0,0.0
1894-09-13,,66,51,0.00,0.0,0.0
1894-09-14,,68,57,0.00,0.0,0.0
1894-09-15,,77,59,0.09,0.0,0.0
1894-09-16,,65,58,0.00,0.0,0.0
1894-09-17,,65,60,0.12,0.0,0.0
1894-09-18,,68,59,0.00,0.0,0.0
1894-09-19,,62,59,0.25,0.0,0.0
1894-09-20,,80,60,1.34,0.0,0.0
1894-09-21,,80,61,0.00,0.0,0.0
1894-09-22,,80,60,0.00,0.0,0.0
1894-09-23,,82,63,0.00,0.0,0.0
1894-09-24,,70,59,0.00,0.0,0.0
1894-09-25,,64,50,0.00,0.0,0.0
1894-09-26,,54,42,0.00,0.0,0.0
1894-09-27,,61,46,0.00,0.0,0.0
1894-09-28,,65,52,0.00,0.0,0.0
1894-09-29,,67,52,0.00,0.0,0.0
1894-09-30,,58,54,0.00,0.0,0.0
1894-10-01,,59,48,0.00,0.0,0.0
1894-10-02,,61,48,0.00,0.0,0.0
1894-10-03,,65,51,0.00,0.0,0.0
1894-10-04,,70,59,0.20,0.0,0.0
1894-10-05,,70,58,0.22,0.0,0.0
1894-10-06,,64,49,0.00,0.0,0.0
1894-10-07,,64,45,0.00,0.0,0.0
1894-10-08,,69,47,0.00,0.0,0.0
1894-10-09,,65,56,0.28,0.0,0.0
1894-10-10,,62,48,1.25,0.0,0.0
1894-10-11,,61,48,0.00,0.0,0.0
1894-10-12,,62,42,0.00,0.0,0.0
1894-10-13,,62,49,0.70,0.0,0.0
1894-10-14,,62,46,0.42,0.0,0.0
1894-10-15,,50,38,0.00,0.0,0.0
1894-10-16,,60,38,0.00,0.0,0.0
1894-10-17,,66,50,0.00,0.0,0.0
1894-10-18,,59,43,0.00,0.0,0.0
1894-10-19,,68,42,0.00,0.0,0.0
1894-10-20,,76,53,0.00,0.0,0.0
1894-10-21,,56,48,0.00,0.0,0.0
1894-10-22,,53,48,0.00,0.0,0.0
1894-10-23,,51,45,0.00,0.0,0.0
1894-10-24,,52,47,0.00,0.0,0.0
1894-10-25,,50,46,0.33,0.0,0.0
1894-10-26,,52,48,1.13,0.0,0.0
1894-10-27,,61,42,0.00,0.0,0.0
1894-10-28,,57,46,0.00,0.0,0.0
1894-10-29,,58,47,0.00,0.0,0.0
1894-10-30,,51,46,0.04,0.0,0.0
1894-10-31,,63,48,0.54,0.0,0.0
1894-11-01,,59,44,0.00,0.0,0.0
1894-11-02,,64,45,0.00,0.0,0.0
1894-11-03,,66,49,0.46,0.0,0.0
1894-11-04,,58,43,0.00,0.0,0.0
1894-11-05,,50,,0.60,0.0,0.0
1894-11-06,,,31,0.90,3.5,3.0
1894-11-07,,38,27,0.00,0.0,2.0
1894-11-08,,32,27,0.29,2.3,4.0
1894-11-09,,34,29,0.05,0.3,4.0
1894-11-10,,42,33,0.29,0.0,2.0
1894-11-11,,39,30,0.00,0.0,1.0
1894-11-12,,36,25,0.00,0.0,1.0
1894-11-13,,44,24,0.01,0.0,1.0
1894-11-14,,41,34,0.13,0.0,0.0
1894-11-15,,48,36,0.00,0.0,0.0
1894-11-16,,61,42,0.00,0.0,0.0
1894-11-17,,55,42,0.09,0.0,0.0
1894-11-18,,41,31,0.00,0.0,0.0
1894-11-19,,46,30,0.02,0.0,0.0
1894-11-20,,34,15,0.00,0.0,0.0
1894-11-21,,49,27,0.12,0.0,0.0
1894-11-22,,50,39,0.00,0.0,0.0
1894-11-23,,59,38,0.00,0.0,0.0
1894-11-24,,44,36,0.00,0.0,0.0
1894-11-25,,39,,0.10,0.0,0.0
1894-11-26,,,25,0.00,0.0,0.0
1894-11-27,,53,24,0.01,0.0,0.0
1894-11-28,,33,23,0.00,0.0,0.0
1894-11-29,,26,18,0.00,0.0,0.0
1894-11-30,,31,15,0.03,0.3,0.0
1894-12-01,,36,25,0.02,0.1,0.0
1894-12-02,,34,28,0.44,4.0,4.0
1894-12-03,,37,26,0.02,0.1,3.0
1894-12-04,,38,22,0.00,0.0,3.0
1894-12-05,,43,25,0.00,0.0,2.0
1894-12-06,,46,29,0.00,0.0,2.0
1894-12-07,,41,30,0.00,0.0,2.0
1894-12-08,,38,31,0.03,0.0,2.0
1894-12-09,,35,21,0.43,3.0,4.0
1894-12-10,,29,19,0.04,0.5,4.0
1894-12-11,,39,18,0.10,0.0,2.0
1894-12-12,,49,38,0.69,0.0,0.0
1894-12-13,,46,40,0.00,0.0,0.0
1894-12-14,,44,34,0.00,0.0,0.0
1894-12-15,,55,36,0.00,0.0,0.0
1894-12-16,,55,37,0.00,0.0,0.0
1894-12-17,,54,,0.00,0.0,0.0
1894-12-18,,,31,0.00,0.0,0.0
1894-12-19,,41,28,0.00,0.0,0.0
1894-12-20,,43,32,0.00,0.0,0.0
1894-12-21,,49,28,0.00,0.0,0.0
1894-12-22,,52,,0.00,0.0,0.0
1894-12-23,,,17,0.00,0.0,0.0
1894-12-24,,30,11,0.00,0.0,0.0
1894-12-25,,48,,0.19,0.1,0.0
1894-12-26,,,18,0.00,0.0,0.0
1894-12-27,,44,,2.32,5.7,4.0
1894-12-28,,,9,0.00,0.0,3.0
1894-12-29,,17,8,0.00,0.0,3.0
1894-12-30,,28,8,0.00,0.0,3.0
1894-12-31,,29,22,0.00,0.0,3.0
1895-01-01,,32,19,0.00,0.0,3.0
1895-01-02,,29,16,0.00,0.0,3.0
1895-01-03,,31,16,0.00,0.0,3.0
1895-01-04,,35,,0.00,0.0,2.0
1895-01-05,,,4,0.00,0.0,2.0
1895-01-06,,35,16,0.40,0.3,2.0
1895-01-07,,54,30,0.04,0.0,1.0
1895-01-08,,47,33,0.11,0.5,1.0
1895-01-09,,35,31,0.11,1.0,2.0
1895-01-10,,36,26,0.32,0.0,1.0
1895-01-11,,50,35,0.73,0.0,0.0
1895-01-12,,42,35,0.00,0.0,0.0
1895-01-13,,52,34,0.02,0.0,0.0
1895-01-14,,37,15,0.00,0.0,0.0
1895-01-15,,35,20,0.00,0.0,0.0
1895-01-16,,39,32,0.49,3.0,3.0
1895-01-17,,36,22,0.00,0.0,2.0
1895-01-18,,30,17,0.00,0.0,2.0
1895-01-19,,27,16,0.14,1.4,3.0
1895-01-20,,33,15,0.00,0.0,3.0
1895-01-21,,42,24,0.04,0.0,2.0
1895-01-22,,48,,0.18,0.0,0.0
1895-01-23,,,24,0.00,0.0,0.0
1895-01-24,,26,16,0.00,0.0,0.0
1895-01-25,,30,15,0.00,0.0,0.0
1895-01-26,,53,25,1.06,4.0,0.0
1895-01-27,,33,21,0.00,0.0,0.0
1895-01-28,,25,15,0.00,0.0,0.0
1895-01-29,,24,15,0.15,3.7,4.0
1895-01-30,,32,16,0.00,0.0,2.0
1895-01-31,,30,19,0.00,0.0,2.0
1895-02-01,,36,16,0.00,0.0,1.0
1895-02-02,,34,,0.15,2.0,3.0
1895-02-03,,,11,0.00,0.0,3.0
1895-02-04,,24,,0.11,1.4,4.0
1895-02-05,,,3,0.01,0.2,4.0
1895-02-06,,13,-6,0.00,0.0,4.0
1895-02-07,,14,1,0.00,0.0,4.0
1895-02-08,,36,2,0.83,5.0,7.0
1895-02-09,,17,0,0.00,0.0,7.0
1895-02-10,,30,13,0.00,0.0,6.0
1895-02-11,,37,19,0.00,0.0,5.0
1895-02-12,,35,16,0.00,0.0,5.0
1895-02-13,,32,22,0.00,0.0,5.0
1895-02-14,,40,22,0.00,0.0,4.0
1895-02-15,,39,23,0.00,0.0,3.0
1895-02-16,,40,21,0.00,0.0,3.0
1895-02-17,,43,23,0.00,0.0,2.0
1895-02-18,,43,28,0.00,0.0,1.0
1895-02-19,,46,26,0.00,0.0,0.0
1895-02-20,,38,28,0.00,0.0,0.0
1895-02-21,,42,26,0.00,0.0,0.0
1895-02-22,,28,19,0.01,0.2,0.0
1895-02-23,,28,11,0.00,0.0,0.0
1895-02-24,,29,8,0.00,0.0,0.0
1895-02-25,,45,23,0.00,0.0,0.0
1895-02-26,,27,18,0.00,0.0,0.0
1895-02-27,,35,13,0.00,0.0,0.0
1895-02-28,,42,30,0.00,0.0,0.0
1895-03-01,,58,41,0.00,0.0,0.0
1895-03-02,,42,32,0.45,0.5,1.0
1895-03-03,,35,25,0.00,0.0,0.0
1895-03-04,,37,25,0.00,0.0,0.0
1895-03-05,,29,16,0.07,0.0,0.0
1895-03-06,,36,18,0.03,0.6,1.0
1895-03-07,,38,29,0.17,0.0,0.0
1895-03-08,,44,34,0.56,0.0,0.0
1895-03-09,,48,34,0.01,0.0,0.0
1895-03-10,,48,29,0.00,0.0,0.0
1895-03-11,,30,26,0.00,0.0,0.0
1895-03-12,,34,28,0.00,0.0,0.0
1895-03-13,,43,32,0.00,0.0,0.0
1895-03-14,,49,27,0.80,0.0,0.0
1895-03-15,,27,14,0.12,1.2,1.0
1895-03-16,,37,23,0.06,0.6,0.0
1895-03-17,,36,23,0.00,0.0,0.0
1895-03-18,,37,27,0.00,0.0,0.0
1895-03-19,,40,26,0.00,0.0,0.0
1895-03-20,,43,25,0.00,0.0,0.0
1895-03-21,,38,25,0.00,0.0,0.0
1895-03-22,,41,31,0.00,0.0,0.0
1895-03-23,,42,32,0.00,0.0,0.0
1895-03-24,,52,32,0.00,0.0,0.0
1895-03-25,,50,34,0.10,0.0,0.0
1895-03-26,,49,36,0.00,0.0,0.0
1895-03-27,,46,29,0.00,0.0,0.0
1895-03-28,,40,32,0.31,0.5,0.0
1895-03-29,,44,29,0.00,0.0,0.0
1895-03-30,,38,28,0.04,0.4,0.0
1895-03-31,,44,26,0.00,0.0,0.0
1895-04-01,,42,32,0.00,0.0,0.0
1895-04-02,,41,34,0.00,0.0,0.0
1895-04-03,,47,33,0.40,0.5,0.0
1895-04-04,,44,30,0.00,0.0,0.0
1895-04-05,,50,31,0.00,0.0,0.0
1895-04-06,,51,33,0.00,0.0,0.0
1895-04-07,,45,33,0.00,0.0,0.0
1895-04-08,,60,38,0.00,0.0,0.0
1895-04-09,,63,45,0.86,0.0,0.0
1895-04-10,,51,36,0.10,0.0,0.0
1895-04-11,,47,27,0.00,0.0,0.0
1895-04-12,,52,34,0.00,0.0,0.0
1895-04-13,,60,39,0.06,0.0,0.0
1895-04-14,,51,42,1.63,0.0,0.0
1895-04-15,,48,39,0.07,0.0,0.0
1895-04-16,,44,34,0.06,0.0,0.0
1895-04-17,,53,35,0.00,0.0,0.0
1895-04-18,,52,39,0.00,0.0,0.0
1895-04-19,,61,39,0.00,0.0,0.0
1895-04-20,,50,42,0.00,0.0,0.0
1895-04-21,,60,37,0.00,0.0,0.0
1895-04-22,,60,43,0.19,0.0,0.0
1895-04-23,,64,44,0.02,0.0,0.0
1895-04-24,,66,41,0.00,0.0,0.0
1895-04-25,,80,52,0.00,0.0,0.0
1895-04-26,,60,47,0.00,0.0,0.0
1895-04-27,,47,41,0.14,0.0,0.0
1895-04-28,,45,40,0.01,0.0,0.0
1895-04-29,,51,37,0.00,0.0,0.0
1895-04-30,,70,46,0.11,0.0,0.0
1895-05-01,,48,40,0.00,0.0,0.0
1895-05-02,,64,36,0.00,0.0,0.0
1895-05-03,,79,46,0.00,0.0,0.0
1895-05-04,,83,,0.00,0.0,0.0
1895-05-05,,,42,0.38,0.0,0.0
1895-05-06,,82,43,0.00,0.0,0.0
1895-05-07,,87,59,0.00,0.0,0.0
1895-05-08,,87,63,0.00,0.0,0.0
1895-05-09,,88,65,0.00,0.0,0.0
1895-05-10,,86,66,0.00,0.0,0.0
1895-05-11,,90,68,0.00,0.0,0.0
1895-05-12,,74,54,0.98,0.0,0.0
1895-05-13,,57,44,0.14,0.0,0.0
1895-05-14,,50,37,0.00,0.0,0.0
1895-05-15,,56,42,0.59,0.0,0.0
1895-05-16,,61,43,0.00,0.0,0.0
1895-05-17,,66,41,0.00,0.0,0.0
1895-05-18,,47,42,0.24,0.0,0.0
1895-05-19,,53,43,0.00,0.0,0.0
1895-05-20,,68,45,0.00,0.0,0.0
1895-05-21,,57,50,0.01,0.0,0.0
1895-05-22,,55,47,0.00,0.0,0.0
1895-05-23,,73,46,0.00,0.0,0.0
1895-05-24,,83,57,0.00,0.0,0.0
1895-05-25,,76,58,0.00,0.0,0.0
1895-05-26,,64,52,0.12,0.0,0.0
1895-05-27,,76,53,0.25,0.0,0.0
1895-05-28,,65,49,0.00,0.0,0.0
1895-05-29,,78,54,0.00,0.0,0.0
1895-05-30,,77,58,0.00,0.0,0.0
1895-05-31,,90,65,0.00,0.0,0.0
1895-06-01,,78,66,0.03,0.0,0.0
1895-06-02,,96,,0.04,0.0,0.0
1895-06-03,,,52,0.09,0.0,0.0
1895-06-04,,57,51,0.04,0.0,0.0
1895-06-05,,73,56,0.00,0.0,0.0
1895-06-06,,77,62,0.15,0.0,0.0
1895-06-07,,65,56,0.00,0.0,0.0
1895-06-08,,66,50,0.00,0.0,0.0
1895-06-09,,66,52,0.00,0.0,0.0
1895-06-10,,77,54,0.00,0.0,0.0
1895-06-11,,88,63,0.00,0.0,0.0
1895-06-12,,86,63,0.00,0.0,0.0
1895-06-13,,81,68,0.00,0.0,0.0
1895-06-14,,86,66,0.00,0.0,0.0
1895-06-15,,75,64,0.00,0.0,0.0
1895-06-16,,66,62,0.00,0.0,0.0
1895-06-17,,82,59,0.00,0.0,0.0
1895-06-18,,81,58,0.00,0.0,0.0
1895-06-19,,72,61,0.00,0.0,0.0
1895-06-20,,70,59,0.00,0.0,0.0
1895-06-21,,72,64,0.00,0.0,0.0
1895-06-22,,76,63,0.00,0.0,0.0
1895-06-23,,76,63,0.00,0.0,0.0
1895-06-24,,79,62,0.00,0.0,0.0
1895-06-25,,68,62,0.22,0.0,0.0
1895-06-26,,64,58,0.00,0.0,0.0
1895-06-27,,62,59,0.21,0.0,0.0
1895-06-28,,64,59,0.90,0.0,0.0
1895-06-29,,72,59,0.00,0.0,0.0
1895-06-30,,69,61,0.05,0.0,0.0
1895-07-01,,78,66,0.05,0.0,0.0
1895-07-02,,72,57,0.00,0.0,0.0
1895-07-03,,77,58,0.00,0.0,0.0
1895-07-04,,71,57,0.31,0.0,0.0
1895-07-05,,78,59,0.04,0.0,0.0
1895-07-06,,74,64,0.30,0.0,0.0
1895-07-07,,83,64,0.00,0.0,0.0
1895-07-08,,85,68,0.00,0.0,0.0
1895-07-09,,78,70,0.91,0.0,0.0
1895-07-10,,75,60,0.00,0.0,0.0
1895-07-11,,68,56,0.00,0.0,0.0
1895-07-12,,78,57,0.00,0.0,0.0
1895-07-13,,72,57,0.28,0.0,0.0
1895-07-14,,71,56,0.39,0.0,0.0
1895-07-15,,69,58,0.00,0.0,0.0
1895-07-16,,69,59,0.03,0.0,0.0
1895-07-17,,66,60,0.01,0.0,0.0
1895-07-18,,82,63,0.00,0.0,0.0
1895-07-19,,82,60,0.00,0.0,0.0
1895-07-20,,80,67,0.00,0.0,0.0
1895-07-21,,82,67,0.00,0.0,0.0
1895-07-22,,83,69,0.17,0.0,0.0
1895-07-23,,82,69,0.00,0.0,0.0
1895-07-24,,82,62,0.00,0.0,0.0
1895-07-25,,81,65,0.00,0.0,0.0
1895-07-26,,80,62,0.00,0.0,0.0
1895-07-27,,79,61,0.00,0.0,0.0
1895-07-28,,77,66,0.03,0.0,0.0
1895-07-29,,80,58,0.00,0.0,0.0
1895-07-30,,79,63,0.46,0.0,0.0
1895-07-31,,72,54,0.00,0.0,0.0
1895-08-01,,71,56,0.00,0.0,0.0
1895-08-02,,73,59,0.00,0.0,0.0
1895-08-03,,79,58,0.00,0.0,0.0
1895-08-04,,82,63,0.00,0.0,0.0
1895-08-05,,86,67,0.00,0.0,0.0
1895-08-06,,89,67,0.00,0.0,0.0
1895-08-07,,80,66,1.05,0.0,0.0
1895-08-08,,84,68,0.00,0.0,0.0
1895-08-09,,84,64,0.00,0.0,0.0
1895-08-10,,86,68,0.00,0.0,0.0
1895-08-11,,79,64,0.00,0.0,0.0
1895-08-12,,73,63,0.40,0.0,0.0
1895-08-13,,73,62,0.00,0.0,0.0
1895-08-14,,79,62,0.00,0.0,0.0
1895-08-15,,82,66,0.00,0.0,0.0
1895-08-16,,76,69,0.00,0.0,0.0
1895-08-17,,80,64,0.00,0.0,0.0
1895-08-18,,75,64,1.24,0.0,0.0
1895-08-19,,79,62,0.00,0.0,0.0
1895-08-20,,73,56,0.02,0.0,0.0
1895-08-21,,73,57,0.00,0.0,0.0
1895-08-22,,72,50,0.00,0.0,0.0
1895-08-23,,81,58,0.00,0.0,0.0
1895-08-24,,88,70,0.00,0.0,0.0
1895-08-25,,83,66,0.02,0.0,0.0
1895-08-26,,82,60,0.00,0.0,0.0
1895-08-27,,80,65,0.00,0.0,0.0
1895-08-28,,87,68,0.00,0.0,0.0
1895-08-29,,79,61,0.16,0.0,0.0
1895-08-30,,70,60,0.00,0.0,0.0
1895-08-31,,80,60,0.35,0.0,0.0
1895-09-01,,73,58,0.35,0.0,0.0
1895-09-02,,71,51,0.00,0.0,0.0
1895-09-03,,79,54,0.00,0.0,0.0
1895-09-04,,84,62,0.00,0.0,0.0
1895-09-05,,82,63,0.00,0.0,0.0
1895-09-06,,74,62,0.00,0.0,0.0
1895-09-07,,66,60,0.00,0.0,0.0
1895-09-08,,74,57,0.00,0.0,0.0
1895-09-09,,82,57,0.00,0.0,0.0
1895-09-10,,71,61,0.42,0.0,0.0
1895-09-11,,82,66,0.14,0.0,0.0
1895-09-12,,82,,0.21,0.0,0.0
1895-09-13,,,56,0.00,0.0,0.0
1895-09-14,,57,47,0.00,0.0,0.0
1895-09-15,,58,42,0.00,0.0,0.0
1895-09-16,,64,47,0.00,0.0,0.0
1895-09-17,,80,59,0.00,0.0,0.0
1895-09-18,,59,54,0.07,0.0,0.0
1895-09-19,,62,53,0.00,0.0,0.0
1895-09-20,,83,58,0.00,0.0,0.0
1895-09-21,,94,60,0.00,0.0,0.0
1895-09-22,,94,71,0.00,0.0,0.0
1895-09-23,,96,72,0.00,0.0,0.0
1895-09-24,,73,61,0.00,0.0,0.0
1895-09-25,,65,52,0.00,0.0,0.0
1895-09-26,,85,60,0.05,0.0,0.0
1895-09-27,,73,,0.14,0.0,0.0
1895-09-28,,,50,0.00,0.0,0.0
1895-09-29,,61,54,0.00,0.0,0.0
1895-09-30,,64,49,0.15,0.0,0.0
1895-10-01,,57,42,0.00,0.0,0.0
1895-10-02,,70,44,0.00,0.0,0.0
1895-10-03,,69,47,0.00,0.0,0.0
1895-10-04,,58,48,0.00,0.0,0.0
1895-10-05,,60,45,0.00,0.0,0.0
1895-10-06,,64,45,0.00,0.0,0.0
1895-10-07,,68,46,0.00,0.0,0.0
1895-10-08,,64,49,0.31,0.0,0.0
1895-10-09,,49,38,0.00,0.0,0.0
1895-10-10,,52,35,0.00,0.0,0.0
1895-10-11,,59,38,0.00,0.0,0.0
1895-10-12,,67,50,0.37,0.0,0.0
1895-10-13,,56,53,4.85,0.0,0.0
1895-10-14,,62,48,0.42,0.0,0.0
1895-10-15,,52,39,0.07,0.0,0.0
1895-10-16,,53,36,0.01,0.0,0.0
1895-10-17,,56,47,0.00,0.0,0.0
1895-10-18,,54,35,0.00,0.0,0.0
1895-10-19,,68,45,0.00,0.0,0.0
1895-10-20,,50,39,0.00,0.0,0.0
1895-10-21,,48,34,0.00,0.0,0.0
1895-10-22,,57,33,0.00,0.0,0.0
1895-10-23,,59,47,0.00,0.0,0.0
1895-10-24,,52,34,0.00,0.0,0.0
1895-10-25,,61,42,0.00,0.0,0.0
1895-10-26,,50,33,0.00,0.0,0.0
1895-10-27,,67,42,0.00,0.0,0.0
1895-10-28,,70,46,0.01,0.0,0.0
1895-10-29,,50,36,0.00,0.0,0.0
1895-10-30,,45,34,0.00,0.0,0.0
1895-10-31,,46,32,0.15,0.0,0.0
1895-11-01,,54,42,2.67,0.0,0.0
1895-11-02,,44,35,0.51,0.0,0.0
1895-11-03,,48,33,0.11,0.0,0.0
1895-11-04,,49,36,0.00,0.0,0.0
1895-11-05,,63,38,0.00,0.0,0.0
1895-11-06,,69,48,0.00,0.0,0.0
1895-11-07,,73,51,0.00,0.0,0.0
1895-11-08,,72,57,0.00,0.0,0.0
1895-11-09,,66,47,0.07,0.0,0.0
1895-11-10,,50,38,0.05,0.0,0.0
1895-11-11,,41,34,0.00,0.0,0.0
1895-11-12,,40,26,0.00,0.0,0.0
1895-11-13,,43,33,0.00,0.0,0.0
1895-11-14,,48,42,0.03,0.0,0.0
1895-11-15,,51,46,1.41,0.0,0.0
1895-11-16,,51,40,0.00,0.0,0.0
1895-11-17,,47,40,0.58,0.0,0.0
1895-11-18,,58,41,0.16,0.0,0.0
1895-11-19,,63,46,0.00,0.0,0.0
1895-11-20,,61,,0.98,0.0,0.0
1895-11-21,,,25,0.19,0.0,0.0
1895-11-22,,36,21,0.00,0.0,0.0
1895-11-23,,57,28,0.00,0.0,0.0
1895-11-24,,49,38,0.14,0.0,0.0
1895-11-25,,45,33,0.05,0.0,0.0
1895-11-26,,67,44,0.44,0.0,0.0
1895-11-27,,48,39,0.68,0.0,0.0
1895-11-28,,50,32,0.00,0.0,0.0
1895-11-29,,51,35,0.00,0.0,0.0
1895-11-30,,48,32,0.00,0.0,0.0
1895-12-01,,43,22,0.00,0.0,0.0
1895-12-02,,60,,0.16,0.0,0.0
1895-12-03,,,27,0.00,0.0,0.0
1895-12-04,,30,16,0.00,0.0,0.0
1895-12-05,,28,22,0.42,4.0,4.0
1895-12-06,,30,23,0.13,1.0,5.0
1895-12-07,,43,20,0.00,0.0,3.0
1895-12-08,,42,25,0.00,0.0,2.0
1895-12-09,,30,19,0.00,0.0,2.0
1895-12-10,,30,17,0.00,0.0,2.0
1895-12-11,,23,14,0.00,0.0,2.0
1895-12-12,,16,8,0.00,0.0,2.0
1895-12-13,,20,10,0.01,0.2,2.0
1895-12-14,,29,16,0.00,0.0,2.0
1895-12-15,,46,23,0.00,0.0,1.0
1895-12-16,,37,28,0.00,0.0,1.0
1895-12-17,,34,19,0.00,0.0,0.0
1895-12-18,,50,24,0.00,0.0,0.0
1895-12-19,,61,43,0.00,0.0,0.0
1895-12-20,,61,46,0.00,0.0,0.0
1895-12-21,,50,41,0.00,0.0,0.0
1895-12-22,,57,43,0.76,0.0,0.0
1895-12-23,,51,41,0.00,0.0,0.0
1895-12-24,,52,39,0.00,0.0,0.0
1895-12-25,,43,38,0.00,0.0,0.0
1895-12-26,,55,40,0.01,0.0,0.0
1895-12-27,,60,36,0.32,0.0,0.0
1895-12-28,,47,31,0.00,0.0,0.0
1895-12-29,,47,33,0.00,0.0,0.0
1895-12-30,,46,36,0.02,0.0,0.0
1895-12-31,,64,35,0.62,0.0,0.0
1896-01-01,,35,30,0.00,0.0,0.0
1896-01-02,,43,25,0.00,0.0,0.0
1896-01-03,,45,,0.01,0.0,0.0
1896-01-04,,,15,0.00,0.0,0.0
1896-01-05,,17,6,0.00,0.0,0.0
1896-01-06,,7,-10,0.00,0.0,0.0
1896-01-07,,16,-2,0.06,1.0,1.0
1896-01-08,,22,7,0.04,0.6,1.0
1896-01-09,,28,14,0.11,1.5,3.0
1896-01-10,,25,20,0.49,5.8,9.0
1896-01-11,,30,16,0.00,0.0,8.0
1896-01-12,,37,12,0.06,0.2,7.0
1896-01-13,,33,26,0.01,0.0,7.0
1896-01-14,,32,18,0.00,0.0,6.0
1896-01-15,,28,16,0.00,0.0,5.0
1896-01-16,,33,10,0.00,0.0,5.0
1896-01-17,,36,25,0.00,0.0,5.0
1896-01-18,,32,28,0.00,0.0,5.0
1896-01-19,,31,25,0.01,0.1,5.0
1896-01-20,,24,20,0.03,0.3,5.0
1896-01-21,,34,22,0.00,0.0,5.0
1896-01-22,,33,27,0.00,0.0,4.0
1896-01-23,,32,23,0.00,0.0,4.0
1896-01-24,,42,28,1.16,0.0,1.0
1896-01-25,,35,30,0.27,0.0,0.0
1896-01-26,,35,28,0.00,0.0,0.0
1896-01-27,,36,,0.00,0.0,0.0
1896-01-28,,,20,0.00,0.0,0.0
1896-01-29,,27,12,0.00,0.0,0.0
1896-01-30,,40,26,0.00,0.0,0.0
1896-01-31,,32,20,0.00,0.0,0.0
1896-02-01,,37,28,0.62,2.8,1.0
1896-02-02,,40,22,0.00,0.0,0.0
1896-02-03,,30,20,0.00,0.0,0.0
1896-02-04,,35,26,0.06,0.3,0.0
1896-02-05,,37,32,0.10,0.0,0.0
1896-02-06,,50,36,1.40,0.0,0.0
1896-02-07,,45,37,0.08,0.0,0.0
1896-02-08,,44,32,0.00,0.0,0.0
1896-02-09,,36,28,0.48,0.5,0.0
1896-02-10,,36,24,0.00,0.0,0.0
1896-02-11,,39,25,0.00,0.0,0.0
1896-02-12,,34,22,0.00,0.0,0.0
1896-02-13,,37,22,0.44,2.0,1.0
1896-02-14,,35,26,0.09,0.0,1.0
1896-02-15,,49,24,0.00,0.0,0.0
1896-02-16,,43,2,0.14,2.0,2.0
1896-02-17,,8,-11,0.00,0.0,2.0
1896-02-18,,25,0,0.00,0.0,2.0
1896-02-19,,32,14,0.11,1.5,3.0
1896-02-20,,25,13,0.04,0.4,4.0
1896-02-21,,25,11,0.00,0.0,4.0
1896-02-22,,29,8,0.00,0.0,3.0
1896-02-23,,48,24,0.00,0.0,0.0
1896-02-24,,48,,0.00,0.0,0.0
1896-02-25,,,10,0.00,0.0,0.0
1896-02-26,,24,7,0.00,0.0,0.0
1896-02-27,,38,17,0.00,0.0,0.0
1896-02-28,,56,28,0.00,0.0,0.0
1896-02-29,,52,37,0.38,0.0,0.0
1896-03-01,,47,39,0.99,0.0,0.0
1896-03-02,,42,26,0.52,0.0,0.0
1896-03-03,,29,21,0.30,3.0,3.0
1896-03-04,,21,14,0.06,1.0,4.0
